data_movimentacao,observacoes,conta_bancaria_id,tipo_movimentacao,organization_id,valor,id,saldo_anterior,lancamento_financeiro_id,descricao,saldo_posterior,created_date,updated_date,created_by_id,created_by,is_sample
"2026-02-12","Movimentação automática da OS #OS4176","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b961db0562ac78d51bcdc9","550","69b961db75ad5c7d8b4465f2","Recebimento OS #OS4176 - Parcela 1/3","550","2026-03-17T14:14:51.569000","2026-03-17T14:14:51.569000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-04","Movimentação automática da OS #OS4271","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b9612d0e4b9690fffc2c8f","90750.995","69b9612caf2b855df047f8f3","Recebimento OS #OS4271 - Parcela 1/2","90750.995","2026-03-17T14:11:57.306000","2026-03-17T14:11:57.306000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-10","Movimentação automática da OS #OS4302","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b961007b3ac150f589b186","6551","69b96100a9c38c5324560afe","Recebimento OS #OS4302 - Parcela 1/2","6551","2026-03-17T14:11:12.814000","2026-03-17T14:11:12.814000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-09","Movimentação automática da OS #OS4287","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b960ce16526487257bc209","92380.995","69b960ce92720b3cad1ce533","Recebimento OS #OS4287 - Parcela 1/2","92380.995","2026-03-17T14:10:22.707000","2026-03-17T14:10:22.707000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4297","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b9609cce429dec08f8d218","99885.995","69b9609ca4b285ca6ac43cab","Recebimento OS #OS4297 - Parcela 1/2","99885.995","2026-03-17T14:09:32.966000","2026-03-17T14:09:32.966000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-16","Movimentação automática da OS #OS4332","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b9602493c1ae8ee3f92a89","2669.8","69b960245a22f8e46e8d6088","Recebimento OS #OS4332 - Parcela 1/2","2669.8","2026-03-17T14:07:32.726000","2026-03-17T14:07:32.726000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4295","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b95ffba43437035812cb55","2669.8","69b95ffb27b532182ff8d1f8","Recebimento OS #OS4295 - Parcela 1/2","2669.8","2026-03-17T14:06:51.628000","2026-03-17T14:06:51.628000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4305","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b95fd8ac5843774c390016","2669.8","69b95fd87876aec1219a1d79","Recebimento OS #OS4305 - Parcela 1/2","2669.8","2026-03-17T14:06:16.988000","2026-03-17T14:06:16.988000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-04","Movimentação automática da OS #OS4255","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b95fb5eac1e33be96b71b3","2669.8","69b95fb5f46ef3baf61dcc88","Recebimento OS #OS4255 - Parcela 1/3","2669.8","2026-03-17T14:05:41.855000","2026-03-17T14:05:41.855000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-13","Movimentação automática da OS #OS4314","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b95f744e015d833c8c95c4","99885.995","69b95f74a10888a418c1c45e","Recebimento OS #OS4314 - Parcela 1/2","99885.995","2026-03-17T14:04:36.579000","2026-03-17T14:04:36.579000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-17","Movimentação automática da OS #OS4292","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","265","69b95ca7ab23604ade9067fb","92380.995","69b95ca723d54002ac4d733d","Recebimento OS #OS4292 - Parcela 3/3","92645.995","2026-03-17T13:52:39.986000","2026-03-17T13:52:39.986000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-02-21","Movimentação automática da OS #OS4292","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","200","69b95ca6665a7449a0372696","92180.995","69b95ca6fabe49defd2669bd","Recebimento OS #OS4292 - Parcela 2/3","92380.995","2026-03-17T13:52:38.946000","2026-03-17T13:52:38.946000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4292","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b95ca5dd38e3e2d00b8420","92180.995","69b95ca5a868432f50fb7ea6","Recebimento OS #OS4292 - Parcela 1/3","92180.995","2026-03-17T13:52:37.821000","2026-03-17T13:52:37.821000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-13","Movimentação automática da OS #OS4318","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","310","69b95bde63c410663e38b519","95725.995","69b95bde738551f448f84b94","Recebimento OS #OS4318 - Parcela 2/2","96035.995","2026-03-17T13:49:18.929000","2026-03-17T13:49:18.929000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4318","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b95bdd3bb63b078a5bff0e","95725.995","69b95bdc63b27162ca570424","Recebimento OS #OS4318 - Parcela 1/2","95725.995","2026-03-17T13:49:17.175000","2026-03-17T13:49:17.175000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-16","Movimentação automática da OS #OS4304","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","2550","69b9570956e676161889c691","93175.995","69b957092110edff7ed4d4e9","Recebimento OS #OS4304","95725.995","2026-03-17T13:28:41.579000","2026-03-17T13:28:41.579000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-30","Movimentação automática da OS #OS4310","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","750","69b953bfb34e2147e2864570","10636","69b953be63162ee863477738","Recebimento OS #OS4310 - Parcela 2/2","11386","2026-03-17T13:14:39.301000","2026-03-17T13:14:39.301000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4310","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","0","69b953bebbc8274aae1ef9a1","10636","69b953bdc858b3ad6f754727","Recebimento OS #OS4310 - Parcela 1/2","10636","2026-03-17T13:14:38.314000","2026-03-17T13:14:38.314000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-30","Movimentação automática da OS #OS4286","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","860","69b9537e7c2ce3b570610c38","9776","69b9537ee18b5f85f8d1cb92","Recebimento OS #OS4286 - Parcela 2/2","10636","2026-03-17T13:13:34.897000","2026-03-17T13:13:34.897000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-05","Movimentação automática da OS #OS4286","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","0","69b9537df3710454b6e218ae","9776","69b9537d3cdf8a5e00638e16","Recebimento OS #OS4286 - Parcela 1/2","9776","2026-03-17T13:13:33.778000","2026-03-17T13:13:33.778000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4239","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","1880","69b9532a9dbf4af164ab76c8","14951","69b9532a7a8bb1676acb9a45","Recebimento OS #OS4239","16831","2026-03-17T13:12:10.357000","2026-03-17T13:12:10.357000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4280","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","2480","69b95317609f28ef38832868","12471","69b953168457613a9f4ea233","Recebimento OS #OS4280","14951","2026-03-17T13:11:51.027000","2026-03-17T13:11:51.027000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4262","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","2580","69b952e758344c126228ce09","9891","69b952e6f9c8bb0f9146f6ce","Recebimento OS #OS4262 - Parcela 2/2","12471","2026-03-17T13:11:03.369000","2026-03-17T13:11:03.369000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4262","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b952e52f36c27eb3b0486b","9891","69b952e48ccbd92713562592","Recebimento OS #OS4262 - Parcela 1/2","9891","2026-03-17T13:11:01.263000","2026-03-17T13:11:01.263000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4276","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","2290","69b952bd0479c96b201d1759","7601","69b952bcc37d033a3853922d","Recebimento OS #OS4276 - Parcela 2/2","9891","2026-03-17T13:10:21.219000","2026-03-17T13:10:21.219000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4276","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b952bc29eeeb5483c6e0e7","7601","69b952bbc25a2f0daa926b65","Recebimento OS #OS4276 - Parcela 1/2","7601","2026-03-17T13:10:20.170000","2026-03-17T13:10:20.170000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4229","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","350","69b9527fda287a3b49245e08","7251","69b9527f054001c7fdda91ce","Recebimento OS #OS4229 - Parcela 2/2","7601","2026-03-17T13:09:19.454000","2026-03-17T13:09:19.454000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4229","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b9527ee1d9a3f2fba03567","7251","69b9527e7d7f7c78d81278b6","Recebimento OS #OS4229 - Parcela 1/2","7251","2026-03-17T13:09:18.484000","2026-03-17T13:09:18.484000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4230","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","350","69b95124c8cf02cb56327911","6901","69b9512458a58a317080ec71","Recebimento OS #OS4230 - Parcela 2/2","7251","2026-03-17T13:03:32.754000","2026-03-17T13:03:32.754000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4230","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b951238a13d5d8b91401e5","6901","69b95123e4a208f05ac3c057","Recebimento OS #OS4230 - Parcela 1/2","6901","2026-03-17T13:03:31.711000","2026-03-17T13:03:31.711000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4289","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","350","69b95104f47d50e317f8133d","6551","69b95104893af41dd017acab","Recebimento OS #OS4289 - Parcela 2/2","6901","2026-03-17T13:03:00.340000","2026-03-17T13:03:00.340000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4289","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b951033b7c5ed57653342a","6551","69b95102a404d514708510a2","Recebimento OS #OS4289 - Parcela 1/2","6551","2026-03-17T13:02:59.351000","2026-03-17T13:02:59.351000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-13","Movimentação automática da OS #OS4267","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","995","69b950722ed83f23b6b9f6ff","92180.995","69b950720479c96b201d1677","Recebimento OS #OS4267 - Parcela 2/2","93175.995","2026-03-17T13:00:34.883000","2026-03-17T13:00:34.883000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4267","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b950714ee0efb1358beb17","92180.995","69b950711ebe45bd8eed873c","Recebimento OS #OS4267 - Parcela 1/2","92180.995","2026-03-17T13:00:33.812000","2026-03-17T13:00:33.812000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-05-25","Movimentação automática da OS #OS4237","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","796","69b94e1ebc46d2c04b41ecd7","5755","69b94e1d1e5112f06fca4f91","Recebimento OS #OS4237 - Parcela 4/4","6551","2026-03-17T12:50:38.083000","2026-03-17T12:50:38.083000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-04-25","Movimentação automática da OS #OS4237","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","2500","69b94e1cc8cf02cb5632779f","3255","69b94e1c5e6fe2954b9876d7","Recebimento OS #OS4237 - Parcela 3/4","5755","2026-03-17T12:50:36.885000","2026-03-17T12:50:36.885000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-25","Movimentação automática da OS #OS4237","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","2500","69b94e1b8457613a9f4ea13b","755","69b94e1ac3d543f9eadb45de","Recebimento OS #OS4237 - Parcela 2/4","3255","2026-03-17T12:50:35.041000","2026-03-17T12:50:35.041000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-10","Movimentação automática da OS #OS4237","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b94e19405e4199dca41901","755","69b94e1930cca803d2da2871","Recebimento OS #OS4237 - Parcela 1/4","755","2026-03-17T12:50:33.861000","2026-03-17T12:50:33.861000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4303","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","1050","69b94cd3f387ceded03acf06","97840.995","69b94cd39da84cb4d6f902bb","Recebimento OS #OS4303","98890.995","2026-03-17T12:45:07.905000","2026-03-17T12:45:07.905000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4306","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","380","69b94cb1119fce1548515a30","97840.995","69b94cb1f96787e28cb69235","Recebimento OS #OS4306 - Parcela 2/2","98220.995","2026-03-17T12:44:33.448000","2026-03-17T12:44:33.448000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-10","Movimentação automática da OS #OS4306","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b94cb031cb87a72fed3501","97840.995","69b94caf10a880d214700175","Recebimento OS #OS4306 - Parcela 1/2","97840.995","2026-03-17T12:44:32.358000","2026-03-17T12:44:32.358000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4300","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","570","69b94c7661e2916141dbb22f","97270.995","69b94c76f8946ac0bc8e4ca9","Recebimento OS #OS4300","97840.995","2026-03-17T12:43:34.813000","2026-03-17T12:43:34.813000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-10","Movimentação automática da OS #OS4296","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","625","69b94c4d54523202c1914e95","86815.995","69b94c4dacfcc28f0631f77f","Recebimento OS #OS4296","87440.995","2026-03-17T12:42:53.968000","2026-03-17T12:42:53.968000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-10","Movimentação automática da OS #OS4258","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","2400","69b94b8e68cefe23108e8cb5","94870.995","69b94b8e4a2df08d7c3ad1dd","Recebimento OS #OS4258","97270.995","2026-03-17T12:39:42.425000","2026-03-17T12:39:42.425000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-10","Movimentação automática da OS #OS4253","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","3700","69b94b54c637477eb45e83f7","91170.995","69b94b536500d1429d539559","Recebimento OS #OS4253 - Parcela 3/3","94870.995","2026-03-17T12:38:44.829000","2026-03-17T12:38:44.829000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-02","Movimentação automática da OS #OS4253","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","2500","69b94b51939743560a515500","88670.995","69b94b4d77f19d39f55fa5c5","Recebimento OS #OS4253 - Parcela 2/3","91170.995","2026-03-17T12:38:41.269000","2026-03-17T12:38:41.269000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4253","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b94b47759651c7e2fdd6cb","88670.995","69b94b46ffe1878bcab4fa8e","Recebimento OS #OS4253 - Parcela 1/3","88670.995","2026-03-17T12:38:31.762000","2026-03-17T12:38:31.762000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4313","6969375e673ef9939d2d37ad","entrada","69864e74fb6fe137d3577c07","380","69b94b00c14d07092a412c7a","9424.630000000001","69b94aff71b7a2450aa6ec4e","Recebimento OS #OS4313","9804.630000000001","2026-03-17T12:37:20.177000","2026-03-17T12:37:20.177000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4278","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","900","69b94ad4bc9693632e6c26a0","87770.995","69b94ad4f8946ac0bc8e4c1b","Recebimento OS #OS4278 - Parcela 2/2","88670.995","2026-03-17T12:36:36.867000","2026-03-17T12:36:36.867000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-10","Movimentação automática da OS #OS4278","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b94ad3eb97db78223844b9","87770.995","69b94ad3c1be9390aa313da3","Recebimento OS #OS4278 - Parcela 1/2","87770.995","2026-03-17T12:36:35.930000","2026-03-17T12:36:35.930000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4321","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","330","69b94a78bb48c5eb62c88848","87440.995","69b94a78a9274feaf786afab","Recebimento OS #OS4321","87770.995","2026-03-17T12:35:04.352000","2026-03-17T12:35:04.352000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-11","Movimentação automática da OS #OS4320","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","2300","69b94a4e6f8e79712c09743c","9776","69b94a4e11a9185495619859","Recebimento OS #OS4320","12076","2026-03-17T12:34:22.948000","2026-03-17T12:34:22.948000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4260","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","770","69b94a297ea13f728e298607","89200.995","69b94a29f85b327390ef46fe","Recebimento OS #OS4260 - Parcela 2/2","89970.995","2026-03-17T12:33:45.476000","2026-03-17T12:33:45.476000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-02","Movimentação automática da OS #OS4260","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b94a28f1d80f0f3c35e850","89200.995","69b94a2811a9185495619842","Recebimento OS #OS4260 - Parcela 1/2","89200.995","2026-03-17T12:33:44.383000","2026-03-17T12:33:44.383000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-06","Movimentação automática da OS #OS4270","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","2190","69b949c085f05aaba4af2db7","7586","69b949c0a595c0ae51c9883b","Recebimento OS #OS4270 - Parcela 2/2","9776","2026-03-17T12:32:00.937000","2026-03-17T12:32:00.937000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-04","Movimentação automática da OS #OS4270","6967da89b2b38c787b2c16c3","entrada","69864e74fb6fe137d3577c07","0","69b949bfdadcd157f46b0115","7586","69b949bfbd88e5f230c260cf","Recebimento OS #OS4270 - Parcela 1/2","7586","2026-03-17T12:31:59.942000","2026-03-17T12:31:59.942000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-09","Movimentação automática da OS #OS4264","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","530","69b9496f2306aa681bbb6f8a","2139.8","69b9496e371c08661cc10ced","Recebimento OS #OS4264 - Parcela 2/2","2669.8","2026-03-17T12:30:39.183000","2026-03-17T12:30:39.183000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-03","Movimentação automática da OS #OS4264","6968e1d83874701eaa7fdfcd","entrada","69864e74fb6fe137d3577c07","0","69b9496db580b38a0eba401b","2139.8","69b9496ddfe103c484197ce1","Recebimento OS #OS4264 - Parcela 1/2","2139.8","2026-03-17T12:30:37.609000","2026-03-17T12:30:37.609000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-04","Movimentação automática da OS #OS4207","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","120","69b949375a5b5c5e30bcb45d","86815.995","69b949362c9b886deeb339fe","Recebimento OS #OS4207 - Parcela 2/2","86935.995","2026-03-17T12:29:43.038000","2026-03-17T12:29:43.038000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-03","Movimentação automática da OS #OS4207","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","0","69b94935dde07e636fc4dfd8","86815.995","69b94935363e03f722e9f9fd","Recebimento OS #OS4207 - Parcela 1/2","86815.995","2026-03-17T12:29:41.911000","2026-03-17T12:29:41.911000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"2026-03-09","Movimentação automática da OS #OS4294","6967da592d219d1a3411f847","entrada","69864e74fb6fe137d3577c07","1850","69b948eeb0b2a042071d025e","87795.995","69b948eefd8fcf660395307b","Recebimento OS #OS4294","89645.995","2026-03-17T12:28:30.388000","2026-03-17T12:28:30.388000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
