ordem_servico_id,forma_pagamento,observacoes,numero_parcela,organization_id,data_pagamento,id,valor_parcela,data_vencimento,status,lancamento_financeiro_id,created_date,updated_date,created_by_id,created_by,is_sample
"69c521d1b0f55179e846f5af","pix","","2","69864e74fb6fe137d3577c07","","69cc2ffa382766564b32b9a5","1000","2026-03-27","pendente","69cc2ffa34f0197db387c840","2026-03-31T20:35:06.288000","2026-03-31T20:35:06.671000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c521d1b0f55179e846f5af","pix","","1","69864e74fb6fe137d3577c07","2026-03-31","69cc2ff91e8390fef4cf8efe","0","2026-03-26","pago","69cc2ff9bd0549b57b49eee9","2026-03-31T20:35:05.190000","2026-03-31T20:35:06.130000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69baf2c763bd418b6527d4ec","cartao_credito","","2","69864e74fb6fe137d3577c07","2026-03-31","69cc2f4bc2e929acdd39eaff","620","2026-03-27","pago","69cc2f4be973caccefb15c3d","2026-03-31T20:32:11.314000","2026-03-31T20:32:12.241000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69baf2c763bd418b6527d4ec","cartao_credito","","1","69864e74fb6fe137d3577c07","2026-03-31","69cc2f4afe58cb46941b0bbc","0","2026-03-18","pago","69cc2f4a54e638359b84dd94","2026-03-31T20:32:10.011000","2026-03-31T20:32:10.999000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c585dcc5f34bf8f7efe387","pix","","2","69864e74fb6fe137d3577c07","2026-03-31","69cc2ee40bc8d4d3ff478a42","120","2026-03-27","pago","69cc2ee4a73ad42e70107c6d","2026-03-31T20:30:28.754000","2026-03-31T20:30:29.658000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c585dcc5f34bf8f7efe387","pix","","1","69864e74fb6fe137d3577c07","2026-03-31","69cc2ee3caa998f4deb6e2dd","0","2026-03-26","pago","69cc2ee3cca166072ecf0872","2026-03-31T20:30:27.508000","2026-03-31T20:30:28.585000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c2dda8f8d465151c32a671","pix","","2","69864e74fb6fe137d3577c07","2026-04-02","69cc254e6d8ba4b4e56629de","150","2026-04-03","pago","69cc254fd7be7787dc49b680","2026-03-31T19:49:34.937000","2026-04-07T14:10:59.960000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c2dda8f8d465151c32a671","pix","","1","69864e74fb6fe137d3577c07","2026-03-31","69cc254d07a3e3492a6e1291","0","2026-03-25","pago","69cc254d1136b945bbaa2308","2026-03-31T19:49:33.684000","2026-03-31T19:49:34.759000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ca6ae3a168f10a90a9ada1","pix","","2","69864e74fb6fe137d3577c07","2026-04-06","69cc23a93cb5b2b0fdb38e94","725","2026-04-03","pago","69cc23a97008b9b59189973a","2026-03-31T19:42:33.809000","2026-04-07T14:11:39.695000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ca6ae3a168f10a90a9ada1","pix","","1","69864e74fb6fe137d3577c07","2026-03-31","69cc23a896110bacf1ee4846","0","2026-03-30","pago","69cc23a8abe21b06c0e09454","2026-03-31T19:42:32.698000","2026-03-31T19:42:33.591000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c1355d5347d81c48706ce4","pix","","4","69864e74fb6fe137d3577c07","2026-04-13","69cc21b7b1ff4527639cd70b","790","2026-04-03","pago","69cc21b717d5dc4241f7d0f6","2026-03-31T19:34:15.251000","2026-04-14T18:12:40.829000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c1355d5347d81c48706ce4","pix","","3","69864e74fb6fe137d3577c07","2026-03-31","69cc21b667dcff5caa6130db","1100","2026-03-30","pago","69cc21b66b6bd0c96ac11d9a","2026-03-31T19:34:14.104000","2026-03-31T19:34:15.095000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c1355d5347d81c48706ce4","pix","","2","69864e74fb6fe137d3577c07","2026-03-31","69cc21b521e769e2bcf8575e","800","2026-03-27","pago","69cc21b50cb9d3265e419d6a","2026-03-31T19:34:13.046000","2026-03-31T19:34:13.912000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c1355d5347d81c48706ce4","pix","","1","69864e74fb6fe137d3577c07","2026-03-31","69cc21b4e0807f19a0fb5aa7","0","2026-03-27","pago","69cc21b4cd780bc6c031c30d","2026-03-31T19:34:12.030000","2026-03-31T19:34:12.879000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c6664e47428c2d258fb56f","pix","","2","69864e74fb6fe137d3577c07","2026-04-14","69cc1f75cb2f2590339ab13c","620","2026-04-10","pago","69cc1f756e8ca1045399a577","2026-03-31T19:24:37.526000","2026-04-14T17:10:40.293000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c6664e47428c2d258fb56f","pix","","1","69864e74fb6fe137d3577c07","2026-03-31","69cc1f74fc0203ba208ab6eb","0","2026-03-30","pago","69cc1f74070d22698dfa3e70","2026-03-31T19:24:36.417000","2026-03-31T19:24:37.335000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69cba9a9394d91de2d799e25","pix","","2","69864e74fb6fe137d3577c07","2026-04-17","69cc1990aa0770754a805231","90","2026-04-03","pago","69cc19909358e5e06251d509","2026-03-31T18:59:28.127000","2026-04-17T13:44:57.979000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69cba9a9394d91de2d799e25","pix","","1","69864e74fb6fe137d3577c07","2026-03-31","69cc198e2db218ba75d2d510","0","2026-03-31","pago","69cc198f20d2d7d3b243b5a1","2026-03-31T18:59:26.998000","2026-03-31T18:59:27.923000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a810503fb9bb67c1f662e4","pix","","3","69864e74fb6fe137d3577c07","2026-03-26","69c59734740e8644886413d3","1500","2026-03-26","pago","69c5973449d908baba184c50","2026-03-26T20:29:40.587000","2026-03-26T20:29:41.508000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a810503fb9bb67c1f662e4","pix","","2","69864e74fb6fe137d3577c07","2026-03-26","69c597334a8c65ef1a904139","2000","2026-03-17","pago","69c597336bc3ef49bc42e880","2026-03-26T20:29:39.403000","2026-03-26T20:29:40.398000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a810503fb9bb67c1f662e4","pix","","1","69864e74fb6fe137d3577c07","2026-03-26","69c5973261eb72fe655c598a","0","2026-03-05","pago","69c59732232cccf1f352cb35","2026-03-26T20:29:38.336000","2026-03-26T20:29:39.237000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bd3268a989026c67751341","pix","","4","69864e74fb6fe137d3577c07","2026-04-15","69c591b4f9f207b25364822f","376.25","2026-06-23","pago","69c591b43621c01a0caf481f","2026-03-26T20:06:12.192000","2026-04-15T12:51:52.170000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bd3268a989026c67751341","pix","","3","69864e74fb6fe137d3577c07","2026-04-15","69c591b36c3951676d22b9d2","628.75","2026-05-23","pago","69c591b3b2a8058f8204d207","2026-03-26T20:06:11.531000","2026-04-15T12:51:19.429000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bd3268a989026c67751341","pix","","2","69864e74fb6fe137d3577c07","2026-03-26","69c591b2ff0fe7ed48571de0","500","2026-04-23","pago","69c591b29fbd07de7084ae68","2026-03-26T20:06:10.440000","2026-03-26T20:06:11.355000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bd3268a989026c67751341","pix","","1","69864e74fb6fe137d3577c07","2026-03-26","69c591b1a0e467a0801df24b","0","2026-03-23","pago","69c591b15c159cdc076f9501","2026-03-26T20:06:09.420000","2026-03-26T20:06:10.288000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a98ea81d88e4748be7a211","dinheiro","","2","69864e74fb6fe137d3577c07","","69c56e7243320f176c196c9e","875","2025-12-31","pendente","69c56e7249d534167aef0de2","2026-03-26T17:35:46.517000","2026-03-26T17:35:46.872000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a98ea81d88e4748be7a211","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-26","69c56e710571524d4bd3c853","0","2026-02-25","pago","69c56e71eb780adc64d7e631","2026-03-26T17:35:45.425000","2026-03-26T17:35:46.340000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ba966196998732bfe28b55","dinheiro","","2","69864e74fb6fe137d3577c07","2026-04-10","69c52353ff561758d8c2b2cd","120","2026-04-03","pago","69c523535d7ba0ab34715f30","2026-03-26T12:15:15.023000","2026-04-14T18:09:39.643000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ba966196998732bfe28b55","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-26","69c523516b8fa4cf1ab74376","0","2026-03-24","pago","69c52352e3977630736c852a","2026-03-26T12:15:13.793000","2026-03-26T12:15:14.872000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a86d6a08f848f1c7f9ce34","pix","","2","69864e74fb6fe137d3577c07","2026-04-17","69c522d92625128d17f26159","120","2026-03-31","pago","69c522d91cc682006bb34490","2026-03-26T12:13:13.530000","2026-04-17T13:45:53.644000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a86d6a08f848f1c7f9ce34","pix","","1","69864e74fb6fe137d3577c07","2026-03-26","69c522d842d1193ca5aa24fc","0","2026-03-17","pago","69c522d89f8bc921f2164518","2026-03-26T12:13:12.510000","2026-03-26T12:13:13.362000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"6998a0822f30c9c2ef46ebfc","pix","","2","69864e74fb6fe137d3577c07","2026-04-06","69c522335080f9700045794d","1400","2026-04-06","pago","69c52233686e6ba8be13cc00","2026-03-26T12:10:27.627000","2026-04-07T14:08:30.825000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"6998a0822f30c9c2ef46ebfc","pix","","1","69864e74fb6fe137d3577c07","2026-03-26","69c522323dfa245efce6e6a4","0","2026-03-24","pago","69c52232286f95f561f857ac","2026-03-26T12:10:26.263000","2026-03-26T12:10:27.359000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bc062c45b262c8cf83cb67","pix","","2","69864e74fb6fe137d3577c07","2026-04-06","69c51f9b5c7d739eb5b379c7","315","2026-04-06","pago","69c51f9b00b1e53c3812b5b8","2026-03-26T11:59:23.723000","2026-04-07T14:08:04.701000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bc062c45b262c8cf83cb67","pix","","1","69864e74fb6fe137d3577c07","2026-03-26","69c51f9a7eb5893807623e95","0","2026-03-24","pago","69c51f9ab2616d9e48525e16","2026-03-26T11:59:22.723000","2026-03-26T11:59:23.523000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c294d54626581ecc69665e","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-31","69c51f186888a1ed09087b23","870","2026-03-31","pago","69c51f18f8d32008b57d803f","2026-03-26T11:57:12.062000","2026-03-26T12:20:57.483000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c294d54626581ecc69665e","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-26","69c51f16974998279ebf721a","0","2026-03-25","pago","69c51f16f26f077fa3ba9232","2026-03-26T11:57:10.077000","2026-03-26T11:57:11.909000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c18f09624e50d07b1b69a8","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-26","69c51ee71ce36aaf54ec9cef","715","2026-03-25","pago","69c51ee7efbcbef659a606a2","2026-03-26T11:56:23.165000","2026-03-26T11:56:23.995000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c18f09624e50d07b1b69a8","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-26","69c51ee59f1aeb91f6725b4d","0","2026-03-24","pago","69c51ee6d51f4f67975e9022","2026-03-26T11:56:21.940000","2026-03-26T11:56:23.015000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c198cc9341759adb32b2ed","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-26","69c51ea107922ee4804c8031","485","2026-03-25","pago","69c51ea12077b63978dca409","2026-03-26T11:55:13.084000","2026-03-26T11:55:13.942000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69c198cc9341759adb32b2ed","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-26","69c51ea0b3bc7b4c40a43c57","0","2026-03-24","pago","69c51ea00a98d50145f68448","2026-03-26T11:55:12.054000","2026-03-26T11:55:12.926000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bafcefb527f0924c5aeb7b","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-24","69c2d06efbb90aa5068c7420","2450","2026-03-24","pago","69c2d06e4a5eb25611af7282","2026-03-24T17:57:02.239000","2026-03-24T17:57:03.915000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bafcefb527f0924c5aeb7b","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2d06cbe56e77dfb860505","0","2026-03-18","pago","69c2d06c8514620e8fa902ca","2026-03-24T17:57:00.402000","2026-03-24T17:57:01.909000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b9ab7080d34a43f9e9b5cb","pix","","2","69864e74fb6fe137d3577c07","2026-03-31","69c2c85cf9376dfc52bd43d6","715","2026-03-30","pago","69c2c85dca72e481d291a426","2026-03-24T17:22:36.689000","2026-03-31T13:07:35.183000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b9ab7080d34a43f9e9b5cb","pix","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2c85b4e0798a409bbc990","0","2026-03-19","pago","69c2c85b6301ad1b8f09b525","2026-03-24T17:22:35.494000","2026-03-24T17:22:36.467000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b1ab19727d32535527dbc7","pix","","2","69864e74fb6fe137d3577c07","2026-03-31","69c2c835916ad95b64dcc17e","535","2026-03-30","pago","69c2c836ef79181e295f9ad4","2026-03-24T17:21:57.826000","2026-03-31T13:07:13.365000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b1ab19727d32535527dbc7","pix","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2c834f0481d8897628a07","0","2026-03-18","pago","69c2c834db2ab7ed0b3f0076","2026-03-24T17:21:56.727000","2026-03-24T17:21:57.639000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69baee7ffd2efb87b6b8a247","cheque","","2","69864e74fb6fe137d3577c07","","69c2c768f92b7ed4bcab4648","485","2026-04-19","pendente","69c2c7688c4e0fc6506c11e2","2026-03-24T17:18:32.107000","2026-03-24T17:18:32.484000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69baee7ffd2efb87b6b8a247","cheque","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2c766eb1bfd9957be0974","0","2026-03-19","pago","69c2c767482bd7acbe080b08","2026-03-24T17:18:30.885000","2026-03-24T17:18:31.931000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ba9336f5dc190004930f0f","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-31","69c2c5db22509339de4cf458","860","2026-03-31","pago","69c2c5db27512a1ba30e5b0b","2026-03-24T17:11:55.465000","2026-03-24T18:15:19.816000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ba9336f5dc190004930f0f","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2c5daef79181e295f9968","0","2026-03-18","pago","69c2c5daadd8873df8572af2","2026-03-24T17:11:54.374000","2026-03-24T17:11:55.272000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69aae0e88a8836bede3bffb2","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-31","69c2c5b4481457eed631739f","120","2026-03-31","pago","69c2c5b4e2943bf2f5f493a5","2026-03-24T17:11:16.492000","2026-03-24T18:16:23.731000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69aae0e88a8836bede3bffb2","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2c5b332fb2e9f94e348f5","0","2026-03-19","pago","69c2c5b3dc67d93671a0a489","2026-03-24T17:11:15.377000","2026-03-24T17:11:16.291000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b8091404033f0962fa7050","cartao_credito","","2","69864e74fb6fe137d3577c07","2026-03-20","69c2c57d0a0a0f5ea7363b7e","2790","2026-03-20","pago","69c2c57d35599a18a31f0e50","2026-03-24T17:10:21.596000","2026-03-24T18:07:33.442000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b8091404033f0962fa7050","cartao_credito","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2c57cf4e74a98070462a4","0","2026-03-19","pago","69c2c57ce76a3d565f132e48","2026-03-24T17:10:20.247000","2026-03-24T17:10:21.401000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b95dc8e60b65cfc8d39f01","pix","","2","69864e74fb6fe137d3577c07","","69c2c3c5fa791c497363b0c0","270","2026-03-27","pendente","69c2c3c5cbc3d1cd8d84ca02","2026-03-24T17:03:01.494000","2026-03-24T17:03:02.003000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69b95dc8e60b65cfc8d39f01","pix","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2c3c4ec6ae4a0cc7cd268","0","2026-03-17","pago","69c2c3c421c507c0bde504f8","2026-03-24T17:03:00.345000","2026-03-24T17:03:01.297000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69af1d4da3bf591c3ba945aa","dinheiro","","3","69864e74fb6fe137d3577c07","2026-03-24","69c2bfea171effadfc7e9b70","800","2026-03-20","pago","69c2bfea3626de1678197c92","2026-03-24T16:46:34.119000","2026-03-24T16:46:35.346000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69af1d4da3bf591c3ba945aa","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-24","69c2bfe89e44d1b84d5d4448","800","2026-03-10","pago","69c2bfe950cb74148ae74922","2026-03-24T16:46:32.837000","2026-03-24T16:46:33.841000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69af1d4da3bf591c3ba945aa","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2bfe7937f92af9eca1c21","0","2026-03-10","pago","69c2bfe71a8621a3272462d5","2026-03-24T16:46:31.723000","2026-03-24T16:46:32.652000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a1cb11b25e5f12c4cb82b2","dinheiro","","2","69864e74fb6fe137d3577c07","2026-03-23","69c2bed5d41a5453bc27ab16","290","2026-03-23","pago","69c2bed5d2f1d1c466e037a3","2026-03-24T16:41:57.153000","2026-03-24T17:49:58.050000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a1cb11b25e5f12c4cb82b2","dinheiro","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2bed372832798c834e7b6","0","2026-02-27","pago","69c2bed4ba7a5110d1a2520e","2026-03-24T16:41:55.960000","2026-03-24T16:41:56.964000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69baf80fbe155fc1464f8c51","pix","","2","69864e74fb6fe137d3577c07","2026-03-24","69c2bd891a869151aea252ec","1180","2026-03-24","pago","69c2bd8993bbc927b892a474","2026-03-24T16:36:25.456000","2026-03-24T16:36:54.294000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69baf80fbe155fc1464f8c51","pix","","1","69864e74fb6fe137d3577c07","2026-03-24","69c2bd888fb6d6855b638d38","0","2026-03-19","pago","69c2bd88cb108a17bf1b072d","2026-03-24T16:36:24.319000","2026-03-24T16:36:25.276000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bc5d0f45429d0efd2d7446","pix","","2","69864e74fb6fe137d3577c07","","69c28837d9059a4c220b2406","560","2026-03-27","pendente","69c28837a1ca22089be798ba","2026-03-24T12:48:55.738000","2026-03-24T12:48:56.176000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69bc5d0f45429d0efd2d7446","pix","","1","69864e74fb6fe137d3577c07","2026-03-24","69c28836a882168f8eaca76d","0","2026-03-20","pago","69c28836b56cb91feb22f1fc","2026-03-24T12:48:54.636000","2026-03-24T12:48:55.571000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a19a435653da85cd324a42","pix","","2","69864e74fb6fe137d3577c07","2026-03-20","69bd9a79b22b6057b2023cc7","520","2026-04-13","pago","69bd9a794a0c6b17d7599263","2026-03-20T19:05:29.006000","2026-03-20T19:05:29.980000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69a19a435653da85cd324a42","pix","","1","69864e74fb6fe137d3577c07","2026-03-20","69bd9a771cf8aa3f5b2c9295","0","2026-03-13","pago","69bd9a77a19b34433e6aaee8","2026-03-20T19:05:27.786000","2026-03-20T19:05:28.789000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ab19e3c149684cfd47a956","pix","","2","69864e74fb6fe137d3577c07","2026-03-20","69bd985862b32923886bacb7","500","2026-03-20","pago","69bd985867f5ace2d273d78a","2026-03-20T18:56:24.040000","2026-03-20T18:57:05.500000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
"69ab19e3c149684cfd47a956","pix","","1","69864e74fb6fe137d3577c07","2026-03-20","69bd9855600106b217dde3e6","0","2026-03-10","pago","69bd9856d1e80aed2845d323","2026-03-20T18:56:21.898000","2026-03-20T18:56:23.839000","service_cc865314-18f7-402e-b534-8a8dc7f7e16b","service+cc865314-18f7-402e-b534-8a8dc7f7e16b@no-reply.base44.com","false"
